Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2020637774150541,4 to 8 Years,BA,$55K-$83K,Amman,Jordan,30.5852,36.2384,Intern,64185,2023-03-19,Female,Daniel Clark,001-692-803-8841x5346,Financial Planner,Tax Planner,FlexJobs,"Assist clients with tax planning, minimize tax liabilities, and stay up-to-date with tax laws and regulations.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Tax planning strategies Tax law knowledge Financial analysis Retirement planning Estate planning Client relationship management Tax optimization Communication skills Attention to detail Tax software proficiency Regulatory compliance,"Focus on tax planning and optimization, helping clients minimize tax liabilities. Stay updated on tax laws and regulations. Provide tax-efficient financial strategies.",Old Republic International,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Chicago"",""State"":""Illinois"",""Zip"":""60601"",""Website"":""www.oldrepublic.com"",""Ticker"":""ORI"",""CEO"":""Craig R. Smiddy""}"
419221709320780,3 to 8 Years,BA,$65K-$115K,Santiago,Chile,-35.6751,-71.5429,Part-Time,101834,2023-06-01,Both,William Thompson,001-572-717-9634x34519,Event Planner,Event Coordinator,USAJOBS,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Event planning Vendor coordination Budget management Marketing and promotion Logistics,"Plan and coordinate events, including logistics, vendor management, and timelines. Communicate with clients to understand event goals and preferences. Ensure smooth event execution.",United Airlines Holdings,"{""Sector"":""Airlines"",""Industry"":""Airlines"",""City"":""Chicago"",""State"":""Illinois"",""Zip"":""60606"",""Website"":""www.united.com"",""Ticker"":""UAL"",""CEO"":""Scott Kirby""}"
619200804346093,1 to 14 Years,M.Com,$57K-$121K,Abuja,Nigeria,9.082,8.6753,Contract,130962,2022-02-05,Female,Richard Miller,001-434-257-5741x5922,Psychologist,Clinical Psychologist,Jobs2Careers,"Clinical Psychologists diagnose and treat mental health disorders. They conduct therapy sessions, assessments, and research to improve patients well-being.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Clinical psychology Counseling skills Assessment tools Diagnostic skills Empathy and listening skills,"Provide therapy and counseling services to individuals, couples, and families. Conduct psychological assessments and diagnoses. Develop treatment plans and provide ongoing support.",Tenet Healthcare,"{""Sector"":""Healthcare"",""Industry"":""Health Care: Medical Facilities"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75254"",""Website"":""www.tenethealth.com"",""Ticker"":""THC"",""CEO"":""Saum Sutaria""}"
2063768239629741,1 to 13 Years,B.Com,$65K-$82K,Tripoli,Libya,26.3351,17.2283,Contract,38044,2023-03-27,Male,Jacob Mccoy,+1-693-442-1606x17267,Electrical Designer,Electrical Engineer,Indeed,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Electrical engineering Circuit design Electronics AutoCAD proficiency Problem-solving,Design electrical systems and components for buildings and infrastructure projects. Ensure compliance with electrical codes and safety standards. Collaborate with architects and contractors.,Regions Financial,"{""Sector"":""Financials"",""Industry"":""Commercial Banks"",""City"":""Birmingham"",""State"":""Alabama"",""Zip"":""35203"",""Website"":""www.regions.com"",""Ticker"":""RF"",""CEO"":""John M. Turner Jr.""}"
1889088294438825,0 to 8 Years,M.Com,$62K-$130K,Canberra,Australia,-25.2744,133.7751,Temporary,27725,2022-11-02,Both,Brian Jackson,(504)867-7406,Electrical Designer,Lighting Designer,Idealist,"Lighting Designers create lighting plans for architectural and artistic purposes. They enhance spaces with lighting effects, aesthetics, and energy-efficient lighting solutions.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Lighting design Architectural lighting Lighting software proficiency Creative lighting concepts Technical knowledge,"Specialize in lighting design, creating lighting plans for interiors and exteriors. Select lighting fixtures and systems. Enhance visual appeal and energy efficiency through lighting design.",CBRE Group,"{""Sector"":""Real Estate"",""Industry"":""Real Estate"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75201"",""Website"":""www.cbre.com"",""Ticker"":""CBRE"",""CEO"":""""}"
981851940397954,3 to 10 Years,M.Com,$58K-$129K,Noumea,New Caledonia,-20.9043,165.618,Part-Time,35273,2023-08-31,Female,Albert Adams,3544119013,Data Analyst,Business Intelligence Analyst,Idealist,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,"Wyndham Hotels & Resorts, Inc.","{""Sector"":""Hospitality/Hotels"",""Industry"":""Travel and Leisure - Hotels"",""City"":""Parsippany"",""State"":""NJ"",""Zip"":""7054"",""Website"":""https://www.wyndhamhotels.com/"",""Ticker"":""WH"",""CEO"":""Geoff Ballotti""}"
3023207081599021,0 to 12 Years,PhD,$60K-$89K,Muscat,Oman,21.4735,55.9754,Intern,103693,2022-02-06,Male,Michael Sanchez,001-274-892-4436x23754,Technical Writer,Content Writer,USAJOBS,"Content Writers create written content for various platforms. They produce articles, blog posts, and web content to inform, educate, or entertain audiences.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Writing skills Content creation SEO knowledge Research skills Grammar and proofreading,"Write informative and engaging content for websites, blogs, and marketing materials. Conduct research and interviews to gather information. Tailor content to target audiences.",Corning,"{""Sector"":""Technology"",""Industry"":""Electronics, Electrical Equip."",""City"":""Corning"",""State"":""New York"",""Zip"":""14831"",""Website"":""www.corning.com"",""Ticker"":""GLW"",""CEO"":""Wendell P. Weeks""}"
487916817418719,0 to 8 Years,BA,$64K-$103K,Gaza,West Bank and Gaza,31.9522,35.2332,Temporary,29884,2022-02-25,Female,Charles Cooper,+1-464-554-3555,UX/UI Designer,User Interface Designer,Internships.com,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Leidos Holdings,"{""Sector"":""IT Services"",""Industry"":""Information Technology Services"",""City"":""Reston"",""State"":""Virginia"",""Zip"":""20190"",""Website"":""www.leidos.com"",""Ticker"":""LDOS"",""CEO"":""Thomas A. Bell""}"
1703785128114382,4 to 12 Years,M.Com,$57K-$100K,Honiara,Solomon Islands,-9.6457,160.1562,Part-Time,104700,2023-01-15,Male,Christina Combs,965.530.9607,Tax Consultant,Personal Tax Consultant,Snagajob,A Personal Tax Consultant provides tax planning and preparation services to individuals. They help clients optimize their tax situations while ensuring compliance with tax laws.,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Tax law knowledge Individual tax planning Tax return preparation Tax deductions and credits Tax compliance IRS regulations Client relationship management Communication skills Attention to detail Tax software proficiency,Assist individuals and families with personal income tax planning and compliance. Prepare and file tax returns. Provide tax advice and financial planning.,Divi's Laboratories,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Hyderabad"",""State"":""Telangana"",""Zip"":""500090"",""Website"":""https://www.divislabs.com/"",""Ticker"":""DIVISLAB"",""CEO"":""Murali K. Divi""}"
2812077440184777,5 to 10 Years,MBA,$58K-$81K,Ṣo Tom̩,Sao Tome and Principe,0.1864,6.6131,Full-Time,47107,2023-02-09,Both,Alexis Smith,(881)891-1324,Software Tester,Automation Tester,Internships.com,An Automation Tester uses automated testing tools to verify the functionality and performance of software applications. They create and execute automated test scripts.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Test automation tools (e.g., Selenium, Appium) Scripting languages (e.g., Python, Java) Test framework development Continuous integration tools Test data management",Implement and maintain test automation frameworks. Write automated test scripts for regression testing. Analyze test results and provide feedback for continuous improvement.,Tata Consumer Products,"{""Sector"":""Consumer Goods"",""Industry"":""Consumer Goods"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400099"",""Website"":""https://www.tataconsumer.com/"",""Ticker"":""TATACON"",""CEO"":""Sunil D'Souza""}"
1462699667162772,5 to 14 Years,BCA,$56K-$109K,Yamoussoukro,Cote d'Ivoire,7.54,-5.5471,Intern,61246,2023-06-15,Male,Kenneth Nichols,001-826-432-1572,Account Executive,Sales Account Executive,Internships.com,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Sales strategies and tactics Account management Relationship building Sales forecasting Industry and product knowledge,Identify and pursue sales opportunities with new and existing clients. Build and maintain client relationships. Meet or exceed sales targets and quotas.,Fannie Mae,"{""Sector"":""Financial Services"",""Industry"":""Diversified Financials"",""City"":""Washington"",""State"":""District of Columbia"",""Zip"":""20005"",""Website"":""www.fanniemae.com"",""Ticker"":""FNMA"",""CEO"":""Priscilla Almodovar""}"
2149248180059910,2 to 13 Years,BCA,$55K-$121K,Quito,Ecuador,-1.8312,-78.1834,Part-Time,43665,2022-03-30,Both,William Beck,+1-858-640-0577x979,Systems Administrator,IT Support Specialist,SimplyHired,"IT Support Specialists provide technical assistance to end-users, troubleshooting hardware and software problems, setting up equipment, and maintaining IT infrastructure.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,"Provide technical support to end-users, troubleshoot hardware and software issues, and resolve IT-related problems. Install and configure computer systems and software. Maintain IT documentation and knowledge base.",Spotify Technology S.A.,"{""Sector"":""Technology/Music Streaming"",""Industry"":""Entertainment - Music Streaming"",""City"":""Stockholm, Sweden"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.spotify.com/"",""Ticker"":""SPOT"",""CEO"":""Daniel Ek""}"
